edge_profile
0.00916958582320214
0.0
0.016072532454152078
0.013702864207706571
0.01669070677931177
0.03245415207088399
0.05027817844632186
0.05542963115598599
0.05254481763857409
0.0671749433340202
0.08798681228106324
0.08850195755202968
0.10797444879456006
0.13538017720997322
0.1539254069647641
0.16453739954667215
0.18040387389243767
0.1901916340407995
0.22800329692973417
0.29270554296311563
0.4019163404079951
0.5588295899443644
0.7247063671955493
0.8294869153101175
0.885843807953843
0.9227282093550382
0.9471460951988461
0.9644549763033176
0.9710488357716877
0.9754790851019988
0.980321450649083
0.9788790438903772
0.9833092932206884
0.980321450649083
0.9764063465897385
0.9825880898413353
0.9862971357922935
0.9974242736451681
1.0
1.0
