Input,Output
0,26.300277507342003
1,15.78017530571012
2,5.26007310407824
3,2.4344086198011636
4,3.2868373437617535
5,3.953730247495354
6,4.613745947836064
7,5.290406602662919
8,5.991320679945856
9,8.416787059443786
10,9.99513741493979
11,10.802010705103552
12,14.71013229418793
13,23.394301796390664
14,17.537714748492185
15,21.886670984090653
16,30.246177019389165
17,20.654462634015342
18,33.63088764235792
19,37.25897556420287
20,50.52876627796957
21,48.13006335181018
22,45.20495668258323
23,53.145883555068565
24,54.36342255842281
25,55.41941238843744
26,56.5706073956958
27,57.37518555223154
28,57.9590452049154
29,59.09976906804484
30,70.33364235828309
31,66.69089436182043
32,74.22692432228526
33,64.44684358918862
34,81.19170489400746
35,81.68538446518335
36,82.15297775402838
37,82.57473744147713
38,82.99649712892588
39,84.13566599724318
40,85.17285853806939
41,86.0844344806842
42,86.8408520375728
43,87.31408119161597
44,87.71185219792517
45,88.08100181118728
46,88.37491925479665
47,88.66883669840604
48,88.9627541420154
49,90.17514882479931
50,91.5208246135892
51,92.86650040237909
52,93.34469210173826
53,97.5008978199899
54,103.98932730182673
55,102.80607928662327
56,91.60511221205377
57,109.08191490964353
58,109.8668552324298
59,110.32478020893849
60,110.71590451164145
61,111.07199977450202
62,111.33511454195381
63,111.59822930940561
64,111.86134407685739
65,112.16626997427362
66,112.5177764168896
67,112.86928285950559
68,113.16754397460186
69,113.43428147468966
70,113.70101897477747
71,113.96775647486527
72,114.19681826169129
73,114.42069954096795
74,114.64458082024458
75,114.86846209952124
76,115.12130145961511
77,115.41538996179344
78,115.70947846397175
79,116.00331168787139
80,116.27635305826915
81,116.54939442866691
82,116.82243579906468
83,117.23435564821709
84,117.90455552646979
85,118.34787690442165
86,118.75352260531402
87,129.81291560017112
88,120.53248197861949
89,127.10815433606417
90,124.5368265904397
91,121.61498005468847
92,124.29310631678936
93,128.27823514745035
94,132.08971221518482
95,133.447205133386
96,133.1684334980678
97,134.29625143158916
98,135.0446856760459
99,135.16352780651428
100,135.28236993698266
101,135.40121206745104
102,135.52005419791945
103,135.63889632838783
104,135.7577384588562
105,135.8765805893246
106,135.99542271979297
107,136.09289640981046
108,136.18951411183772
109,136.28613181386496
110,136.38274951589221
111,136.47936721791947
112,136.57598491994673
113,136.672602621974
114,136.76922032400125
115,136.86583802602848
116,136.96245572805574
117,137.0773995614177
118,137.20399061515522
119,137.33058166889273
120,137.45717272263025
121,137.58376377636776
122,137.71035483010527
123,137.8369458838428
124,137.9635369375803
125,138.11384023447724
126,138.2737367885831
127,138.43363334268898
128,138.59352989679485
129,138.75342645090072
130,138.91332300500656
131,139.06734859157862
132,139.21442415236928
133,139.36149971315996
134,139.5085752739506
135,139.65565083474127
136,139.80272639553192
137,139.94980195632257
138,140.0757103241619
139,140.19065070161537
140,140.30559107906888
141,140.42053145652235
142,140.53547183397586
143,140.65041221142934
144,140.76535258888282
145,140.88029296633633
146,140.9952333437898
147,141.12728637474999
148,141.26007978313586
149,141.39287319152172
150,141.52566659990757
151,141.65846000829342
152,141.79125341667927
153,141.92404682506515
154,142.08462078567234
155,142.28231671103137
156,142.48001263639043
157,142.67770856174945
158,142.8754044871085
159,143.12160843416783
160,143.45049155688545
161,143.77937467960305
162,144.10427743791024
163,144.42106836358712
164,144.73785928926404
165,145.04674040420707
166,145.3176805264238
167,145.58862064864053
168,145.85956077085729
169,146.13346206357215
170,146.41055003564472
171,146.6876380077173
172,146.9647259797899
173,149.22933993785568
174,149.7444951754967
175,151.1734372289387
176,151.4539906284051
177,151.73454402787152
178,152.04386681291132
179,152.8590377165731
180,153.59230388220462
181,154.26453770226323
182,154.8787351468895
183,155.4088766399011
184,155.91833978296984
185,156.3010552968966
186,156.65957686946905
187,157.0167740638578
188,157.349060331314
189,157.68134659877018
190,158.0087724539944
191,158.22259146650634
192,158.43641047901832
193,158.65022949153027
194,158.86404850404224
195,159.0801243523726
196,159.30014048567946
197,159.52015661898636
198,159.74017275229326
199,159.96018888560016
200,160.169303409347
201,160.37600953610266
202,160.5827156628583
203,160.78942178961395
204,160.99612791636963
205,161.22411339503586
206,161.4525050946152
207,161.6808967941945
208,161.9092884937738
209,162.10379631767137
210,162.2759795259142
211,162.44816273415708
212,162.62034594239992
213,162.7925291506428
214,162.96471235888566
215,163.1493576299711
216,163.33721525343842
217,163.52507287690574
218,163.71293050037306
219,163.90078812384036
220,164.10632213686435
221,164.33163947649916
222,164.55695681613395
223,164.78227415576873
224,165.00796178082797
225,165.24426927751423
226,165.48057677420053
227,165.71688427088682
228,165.95319176757312
229,166.1557025826273
230,166.349865275934
231,166.54402796924072
232,166.73819066254742
233,166.93235335585413
234,182.41432004369153
235,206.0704958018331
236,229.7266715599753
237,251.04968302905718
238,250.638254392627
239,193.9335673314299
240,238.12920242893247
241,234.34653703997103
242,231.6463410335072
243,224.9673253461717
244,225.08316390868976
245,221.1431168231813
246,178.10693965310242
247,214.6281903086448
248,212.72034202347692
249,210.55905762076614
250,193.91392188266576
251,199.79186718487003
252,200.38925232997843
253,197.6014517396511
254,202.0494263206152
255,206.49740090157925
