Input,Output
0,0.0
1,0.9670592766385588
2,1.9341450192061158
3,2.9033192091105366
4,3.872973943514688
5,4.842680765633881
6,5.812402541016546
7,6.8035826170624665
8,7.724118138070221
9,8.604537098471134
10,9.485938472794366
11,10.408306788749917
12,11.375148748441138
13,12.342573879441895
14,13.310017648208017
15,14.277449334610305
16,15.247294960646112
17,16.225804665759043
18,17.20920026293897
19,18.215286290815644
20,19.304270239567945
21,20.368944647001122
22,21.40784511543858
23,22.39129780143354
24,23.36332002868739
25,24.364711574520175
26,25.42667071289273
27,26.5312854606697
28,27.615141377881304
29,28.61620744018517
30,29.582985083876938
31,30.551241641539562
32,31.520341139633285
33,32.489498815500106
34,33.45865796540342
35,34.44084431536948
36,35.39745923188396
37,36.28962633462142
38,37.18289170743097
39,38.18835819676276
40,39.258172920024315
41,40.38177877926522
42,41.474898727605165
43,42.55316682715051
44,43.63439345281729
45,44.711503801476844
46,45.82392612046586
47,46.944531480234964
48,47.91925633378325
49,48.86771851465363
50,49.75740067225574
51,50.630669166274394
52,51.52568057178947
53,52.49007455470056
54,53.484272530020796
55,54.452826765879195
56,55.42259095047433
57,56.436104714661596
58,57.50943281682678
59,58.58164789213974
60,59.68652949617615
61,60.794975615298114
62,61.871250885191905
63,62.95173608980329
64,63.95841966905034
65,64.93314062341909
66,65.91639339812723
67,66.86597112888063
68,67.82457324752718
69,68.78286670751268
70,69.74857111182313
71,70.71902206745519
72,71.69073906416718
73,72.66381514986834
74,73.63578874488164
75,74.60284656795017
76,75.62627702374056
77,76.70076426234986
78,77.723392961477
79,78.70326380412214
80,79.68231964654566
81,80.70472512481345
82,81.79742843363275
83,82.90620696801855
84,83.97574025534749
85,85.0420775413588
86,86.01401748827931
87,86.98734164550888
88,87.9614289367844
89,88.9337320999906
90,89.9060144494307
91,90.9257595617337
92,91.84964952540301
93,92.72859787667264
94,93.60630125829258
95,94.52159423985366
96,95.47367054453727
97,96.43500368904044
98,97.40119674124364
99,98.37336302569003
100,99.3453893513686
101,100.31831819455071
102,102.07604319153086
103,102.25476124553236
104,103.15378137092219
105,103.81756161436118
106,104.48134185780016
107,105.24597897668835
108,106.3710728364995
109,107.49616669631065
110,108.62126055612181
111,109.74635441593296
112,110.8714482757441
113,111.99654213555527
114,112.32763933993121
115,111.12505900071332
116,115.60088476848969
117,111.485892160483
118,117.56243649523027
119,118.51793207796055
120,110.77661553808497
121,131.76961610140668
122,121.17932911210978
123,122.15348042432758
124,123.31679368240164
125,124.62678442397555
126,125.98199782493032
127,127.3891125897099
128,132.74419024616483
129,130.10723070083148
130,131.37766482009374
131,132.61902750816856
132,132.1723812479974
133,138.1143189277402
134,138.35583029551643
135,138.59734166329267
136,138.8388530310689
137,139.1049357429274
138,139.4202889984386
139,139.7356422539498
140,140.08806967213442
141,140.63268738677124
142,141.34616218943592
143,142.41015527360733
144,143.4897002648338
145,144.599126384837
146,145.6860214623955
147,146.75005055874826
148,147.76146104401136
149,148.73897682615595
150,149.72604121719965
151,150.7620367135617
152,151.74661158258502
153,152.71064229228904
154,153.68161175277172
155,154.65454534140068
156,155.6265767757549
157,156.59874807528513
158,157.56498907175325
159,158.5263586296907
160,159.47842144035434
161,160.43839905988565
162,161.41590602705534
163,162.4019177230591
164,163.4401451981077
165,164.51932783343096
166,165.60143203231578
167,166.7141501152205
168,167.8073557690537
169,168.8788704092722
170,169.9534479869529
171,170.92899213221202
172,171.8987660338151
173,172.8672024255732
174,173.87590824116168
175,174.79958510927622
176,175.6801774606837
177,176.55810487178326
178,177.47355518896595
179,178.4310512492382
180,179.39715382736117
181,180.36418540053722
182,181.33611335920676
183,182.30919391739988
184,183.2809159255998
185,184.25139142040646
186,185.21715755605985
187,186.17545490531572
188,187.13405497667082
189,188.0836037194732
190,189.06682448650363
191,190.04154632142183
192,191.04824370858142
193,192.12877823367964
194,193.20503350765674
195,194.31340568446188
196,195.41832262728616
197,196.4905775713276
198,197.5638962429547
199,198.57740793903685
200,199.54717699320886
201,200.5157349564522
202,201.5099090081672
203,202.4742740180718
204,203.3692824313988
205,204.2425633739554
206,205.1322552004636
207,206.08074389611255
208,207.05546379960325
209,208.17600504843853
210,209.28851028065245
211,210.3656285651399
212,211.4468672808363
213,212.52515691213827
214,213.61823718661776
215,214.7418847653651
216,215.81169115877125
217,216.81711571041123
218,217.7103694282777
219,218.60254264028976
220,219.55917667536806
221,220.5413689891168
222,221.5105221450639
223,222.47967380708567
224,223.44876693006307
225,224.4170215302129
226,225.38379824344707
227,226.38485647566577
228,227.46866821715753
229,228.57329275374332
230,229.63527754602228
231,230.63664809483558
232,231.60867300629607
233,232.59214854355145
234,233.6311033417374
235,234.69580793908767
236,235.78473171439708
237,236.79080009595634
238,237.77419658804442
239,238.75276561493172
240,239.7226305279577
241,240.69006264304056
242,241.6575059347942
243,242.62492930955295
244,243.59173876474517
245,244.5140721732465
246,245.44095037835717
247,246.42340519552073
248,247.45192691264683
249,248.51958033961392
250,249.60675389779973
251,250.7167776487884
252,251.79353888551665
253,252.8611416009568
254,253.93340640976157
255,255.0
